id,year,context,question,options,correct_answer,CE,DS,EK,IC,MR,TC,image,IU,ledor,figures,description,area,cor,system_answer
23,2013,"
Quando  ninguém  duvida  da  existência  de  um  outro 
mundo, a morte é uma passagem que deve ser celebrada 
entre parentes e vizinhos. O homem da Idade Média tem a 
convicção de não desaparecer completamente, esperando 
a  ressurreição.  Pois  nada  se  detém  e  tudo  continua 
na  eternidade.  A  perda  contemporânea  do  sentimento 
religioso  fez  da  morte  uma  provação  aterrorizante,  um 
trampolim para as trevas e o desconhecido.

DUBY, G. Ano 1000 ano 2000 na pista dos nossos medos. 
São Paulo: Unesp, 1998 (adaptado).
","
Ao  comparar  as  maneiras  com  que  as  sociedades  têm 
lidado  com  a  morte,  o  autor  considera  que  houve  um 
processo de
","{'A': '  mercantilização das crenças religiosas.\n', 'B': '  transformação das representações sociais.\n', 'C': '  disseminação do ateísmo nos países de maioria cristã.\n', 'D': '  diminuição  da  distância  entre  saber  científico  e \n\neclesiástico.\n\n', 'E': '  amadurecimento da consciência ligada à civilização moderna.\n\n\n'}",{'B': '  transformação das representações sociais.\n'},No,No,No,No,No,Yes,No,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,AZUL,"[gpt-3.5-turbo: {
    ""B"": ""transformação das representações sociais.""
}]"
24,2013,"
O edifício é circular. Os apartamentos dos prisioneiros 
ocupam  a  circunferência.  Você  pode  chamá-los,  se 
quiser,  de  celas.  O  apartamento  do  inspetor  ocupa  o 
centro;  você  pode  chamá-lo,  se  quiser,  de  alojamento 
do inspetor. A moral reformada; a saúde preservada; a 
indústria revigorada; a instrução difundida; os encargos 
públicos  aliviados;  a  economia  assentada,  como  deve 
ser, sobre uma rocha; o nó górdio da Lei sobre os Pobres 
não cortado, mas desfeito — tudo por uma simples ideia 
de arquitetura!

BENTHAM, J. O panóptico. Belo Horizonte: Autêntica, 2008.
","
Essa  é  a  proposta  de  um  sistema  conhecido  como 
panóptico, um modelo que mostra o poder da disciplina nas 
sociedades contemporâneas, exercido preferencialmente 
por mecanismos
","{'A': '  religiosos,  que  se  constituem  como  um  olho  divino \n\ncontrolador que tudo vê.\n\n', 'B': '  ideológicos, que estabelecem limites pela alienação, \n\nimpedindo a visão da dominação sofrida.\n\n', 'C': '  repressivos, que perpetuam as relações de dominação \n\nentre os homens por meio da tortura física.\n\n', 'D': '  sutis, que adestram os corpos no espaço-tempo por \n\nmeio do olhar como instrumento de controle.\n\n', 'E': '  consensuais,  que  pactuam  acordos  com  base  na \ncompreensão  dos  benefícios  gerais  de  se  ter  as \npróprias ações controladas.\n\n'}","{'D': '  sutis, que adestram os corpos no espaço-tempo por \n\nmeio do olhar como instrumento de controle.\n\n'}",No,No,Yes,No,No,Yes,No,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,AZUL,"[gpt-3.5-turbo: {
    ""D"": ""  sutis, que adestram os corpos no espaço-tempo por meio do olhar como instrumento de controle.\\n\\n""
}]"
25,2013,"Vida social sem internet?

Disponível em: http://tv-video-edc.blogspot.com. Acesso em: 30 maio 2010.
","
A charge revela uma crítica aos meios de comunicação, 
em especial à internet, porque
","{'A': '  questiona a integração das pessoas nas redes virtuais \n\nde relacionamento.\n\n', 'B': '  considera  as \n\nrelações  sociais  como  menos \n\nimportantes que as virtuais.\n\n', 'C': '  enaltece a pretensão do homem de estar em todos os \n\nlugares ao mesmo tempo.\n\n', 'D': '  descreve  com  precisão  as  sociedades  humanas  no \n\nmundo globalizado.\n\n', 'E': '  concebe  a  rede  de  computadores  como  o  espaço \n\nmais eficaz para a construção de relações sociais.\n\n'}",{'A': '  questiona a integração das pessoas nas redes virtuais \n\nde relacionamento.\n\n'},No,No,No,Yes,No,Yes,Yes,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,AZUL,
26,2013,"
Durante a realeza, e nos primeiros anos republicanos, 
as leis eram transmitidas oralmente de uma geração para 
outra. A ausência de uma legislação escrita permitia aos 
patrícios  manipular  a  justiça  conforme  seus  interesses. 
Em  451  a.C.,  porém,  os  plebeus  conseguiram  eleger 
uma comissão de dez pessoas — os decênviros — para 
escrever as leis. Dois deles viajaram a Atenas, na Grécia, 
para estudar a legislação de Sólon.

COULANGES, F. A cidade antiga. São Paulo: Martins Fontes, 2000.
","
A  superação  da  tradição  jurídica  oral  no  mundo  antigo, 
descrita no texto, esteve relacionada à
","{'A': '  adoção do sufrágio universal masculino.\n', 'B': '  extensão da cidadania aos homens livres.\n', 'C': '  afirmação de instituições democráticas.\n', 'D': '  implantação de direitos sociais.\n', 'E': '  tripartição dos poderes políticos.\n\n'}",{'B': '  extensão da cidadania aos homens livres.\n'},No,No,Yes,No,No,Yes,No,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,AZUL,"[gpt-3.5-turbo: {
    ""C"": "" afirmação de instituições democráticas.""
}]"
27,2013,"
A felicidade é, portanto, a melhor, a mais nobre e a 
mais  aprazível  coisa  do  mundo,  e  esses  atributos  não 
devem  estar  separados  como  na  inscrição  existente 
em  Delfos  “das  coisas,  a  mais  nobre  é  a  mais  justa, 
e  a  melhor  é  a  saúde;  porém  a  mais  doce  é  ter  o  que 
amamos”.  Todos  estes  atributos  estão  presentes  nas 
mais excelentes atividades, e entre essas a melhor, nós a 
identificamos como felicidade.

ARISTÓTELES. A Política. São Paulo: Cia. das Letras, 2010.
","
Ao reconhecer na felicidade a reunião dos mais excelentes 
atributos, Aristóteles a identifica como
","{'A': '  busca por bens materiais e títulos de nobreza.\n', 'B': '  plenitude espiritual e ascese pessoal.\n', 'C': '  finalidade das ações e condutas humanas.\n', 'D': '  conhecimento de verdades imutáveis e perfeitas.\n', 'E': '  expressão  do  sucesso  individual  e  reconhecimento \n\npúblico.\n\n'}",{'C': '  finalidade das ações e condutas humanas.\n'},No,No,Yes,No,No,No,No,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,AZUL,"[gpt-3.5-turbo: {
    ""C"": ""  finalidade das ações e condutas humanas.\\n""
}]"
28,2013,"
 Disponível em: http://BP.blogspot.com. Acesso em: 24 ago. 2011.
","
Na imagem, visualiza-se um método de cultivo e as 
transformações  provocadas  no  espaço  geográfico. 
O objetivo imediato da técnica agrícola utilizada é
","{'A': '  controlar a erosão laminar.\n', 'B': '  preservar as nascentes fluviais.\n', 'C': '  diminuir a contaminação química.\n', 'D': '  incentivar a produção transgênica.\n', 'E': '  implantar a mecanização intensiva.\n\n'}",{'A': '  controlar a erosão laminar.\n'},No,No,No,Yes,No,No,Yes,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,AZUL,
29,2013,"
Seguiam-se  vinte  criados  custosamente  vestidos  e 
montados em soberbos cavalos; depois destes, marchava 
o Embaixador do Rei do Congo magnificamente ornado 
de  seda  azul  para  anunciar  ao  Senado  que  a  vinda  do 
Rei estava destinada para o dia dezesseis. Em resposta 
obteve repetidas vivas do povo que concorreu alegre e 
admirado de tanta grandeza.
Coroação do Rei do Congo em Santo Amaro, Bahia apud DEL PRIORE, M. Festas e utopias 
no Brasil colonial. In: CATELLI JR., R. Um olhar sobre as festas populares brasileiras. 
São Paulo: Brasiliense, 1994 (adaptado).
","
Originária dos tempos coloniais, a festa da Coroação do 
Rei do Congo evidencia um processo de
","{'A': '  exclusão social.\n', 'B': '  imposição religiosa.\n', 'C': '  acomodação política.\n', 'D': '  supressão simbólica.\n', 'E': '  ressignificação cultural.\n\n'}",{'E': '  ressignificação cultural.\n\n'},No,No,Yes,No,No,Yes,No,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,AZUL,"[gpt-3.5-turbo: {
    ""E"": "" ressignificação cultural.""
}]"
30,2013,"
TEXTO I

A nossa luta é pela democratização da propriedade 
da  terra,  cada  vez  mais  concentrada  em  nosso  país. 
Cerca  de  1%  de  todos  os  proprietários  controla  46% 
das terras. Fazemos pressão por meio da ocupação de 
latifúndios improdutivos e grandes propriedades, que não 
cumprem a função social, como determina a Constituição 
de 1988. Também ocupamos as fazendas que têm origem 
na grilagem de terras públicas.

Disponível em: www.mst.org.br. Acesso em: 25 ago. 2011 (adaptado).

TEXTO II

O  pequeno  proprietário  rural  é  igual  a  um  pequeno 
proprietário de loja: quanto menor o negócio mais difícil 
de manter, pois tem de ser produtivo e os encargos são 
difíceis de arcar. Sou a favor de propriedades produtivas e 
sustentáveis e que gerem empregos. Apoiar uma empresa 
produtiva que gere emprego é muito mais barato e gera 
muito mais do que apoiar a reforma agrária.
LESSA, C. Disponível em: www.observadorpolitico.org.br. Acesso em: 25 ago. 2011 (adaptado).
","
Nos  fragmentos  dos  textos,  os  posicionamentos  em 
relação à reforma agrária se opõem. Isso acontece porque 
os autores associam a reforma agrária, respectivamente, à
","{'A': '  redução  do inchaço  urbano  e  à  crítica  ao \n\nminifúndio camponês.\n\n', 'B': '  ampliação  da  renda  nacional  e  à  prioridade  ao \n\nmercado externo.\n\n', 'C': '  contenção da mecanização agrícola e ao combate \n\nao êxodo rural.\n\n', 'D': '  privatização  de  empresas  estatais  e  ao  estímulo \n\nao crescimento econômico.\n\n', 'E': '  correção  de  distorções  históricas  e  ao  prejuízo \n\nao agronegócio.\n\n'}",{'E': '  correção  de  distorções  históricas  e  ao  prejuízo \n\nao agronegócio.\n\n'},No,No,No,No,No,Yes,No,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,AZUL,"[gpt-3.5-turbo: {
    ""E"": "" correção  de  distorções  históricas  e  ao  prejuízo \\n\\nao agronegócio.\\n\\n""
}]"
31,2013,"
Tendo  encarado  a  besta  do  passado  olho  no  olho, 
tendo pedido e recebido perdão e tendo feito correções, 
viremos  agora  a  página  —  não  para  esquecê-lo, 
mas  para  não  deixá-lo  aprisionar-nos  para  sempre. 
Avancemos  em  direção  a  um  futuro  glorioso  de  uma 
nova sociedade sul-africana, em que as pessoas valham 
não em razão de irrelevâncias biológicas ou de outros 
estranhos atributos, mas porque são pessoas de valor 
infinito criadas à imagem de Deus. 
Desmond Tutu, no encerramento da Comissão da Verdade na África do Sul. Disponível em: 
http://td.camara.leg.br. Acesso em: 17 dez. 2012 (adaptado).
","
No texto, relaciona-se a consolidação da democracia na 
África do Sul à superação de um legado
","{'A': '  populista,  que favorecia  a  cooptação  de \n\ndissidentes políticos.\n\n', 'B': '  totalitarista,  que  bloqueava  o  diálogo  com  os \n\nmovimentos sociais.\n\n', 'C': '  segregacionista,  que  impedia  a  universalização \n\nda cidadania.\n\n', 'D': '  estagnacionista,  que  disseminava  a  pauperização \n\nsocial.\n\n', 'E': '  fundamentalista, que engendrava conflitos religiosos.\n\n'}","{'C': '  segregacionista,  que  impedia  a  universalização \n\nda cidadania.\n\n'}",No,No,No,No,No,Yes,No,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,AZUL,"[gpt-3.5-turbo: {
    ""C"": ""  segregacionista,  que  impedia a  universalização \\nda cidadania.\\n\\n""
}]"
32,2013,"
Ninguém  desconhece  a  necessidade  que  todos 
os  fazendeiros  têm  de  aumentar  o  número  de  seus 
trabalhadores.  E  como  até  há  pouco  supriam-se  os 
fazendeiros dos braços necessários? As fazendas eram 
alimentadas  pela  aquisição  de  escravos,  sem  o  menor 
auxílio pecuniário do governo. Ora, se os fazendeiros se 
supriam de braços à sua custa, e se é possível obtê-los 
ainda, posto que de outra qualidade, por que motivo não 
hão de procurar alcançá-los pela mesma maneira, isto é, 
à sua custa? 

Resposta de Manuel Felizardo de Sousa e Mello, diretor geral das Terras Públicas, 
ao Senador Vergueiro. In: ALENCASTRO, L. F. (Org.). História da vida privada no Brasil. 
São Paulo: Cia. das Letras, 1998 (adaptado).
","
O  fragmento  do  discurso  dirigido  ao  parlamentar  do 
Império refere-se às mudanças então em curso no campo 
brasileiro, que confrontaram o Estado e a elite agrária em 
torno do objetivo de
","{'A': '  fomentar  ações  públicas  para  ocupação  das  terras do interior. \n', 'B': '  adotar o regime assalariado para proteção da mão de obra estrangeira. \n', 'C': ' definir uma política de subsídio governamental para o fomento da imigração.\n', 'D': ' regulamentar o tráfico interprovincial de cativos para sobrevivência das fazendas. \n', 'E': '  financiar  a  fixação  de  famílias  camponesas  para estímulo da agricultura de subsistência.\n\n'}",{'C': ' definir uma política de subsídio governamental para o fomento da imigração.\n'},No,No,Yes,No,No,Yes,No,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,AZUL,"[gpt-3.5-turbo: {
    ""D"": "" regulamentar o tráfico interprovincial de cativos para sobrevivência das fazendas.""
}]"
33,2013,"
 MOREAUX, F. R. Proclamação da Independência.

Disponível em: www.tvbrasil.org.br. Acesso em: 14 jun. 2010.

 FERREZ, M. D. Pedro II.

SCHWARCZ, L. M. As barbas do imperador: D. Pedro II, um monarca nos trópicos. 
São Paulo: Cia. das Letras, 1998.
","
As imagens, que retratam D. Pedro I e D. Pedro II, procuram 
transmitir  determinadas  representações  políticas  acerca 
dos dois monarcas e seus contextos de atuação. A ideia 
que cada imagem evoca é, respectivamente:
","{'A': '  Habilidade militar — riqueza pessoal.\n', 'B': '  Liderança popular — estabilidade política.\n', 'C': '  Instabilidade econômica — herança europeia.\n', 'D': '  Isolamento político — centralização do poder.\n', 'E': '  Nacionalismo exacerbado — inovação administrativa.\n\n'}",{'B': '  Liderança popular — estabilidade política.\n'},No,No,No,Yes,No,No,Yes,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,AZUL,
34,2013,"
Embora  haja  dados  comuns  que  dão  unidade  ao 
fenômeno da urbanização na África, na Ásia e na América 
Latina,  os  impactos  são  distintos  em  cada  continente  e 
mesmo dentro de cada país, ainda que as modernizações 
se deem com o mesmo conjunto de inovações.

ELIAS, D. Fim do século e urbanização no Brasil. Revista Ciência Geográfica, 
ano IV, n. 11, set./dez. 1988.
","
O  texto  aponta  para  a  complexidade  da  urbanização 
nos  diferentes  contextos  socioespaciais.  Comparando 
a  organização  socioeconômica  das  regiões  citadas,  a 
unidade desse fenômeno é perceptível no aspecto
","{'A': '  espacial, em função do sistema integrado que envolve \n\nas cidades locais e globais.\n\n', 'B': '  cultural,  em  função  da  semelhança  histórica  e  da \n\ncondição de modernização econômica e política.\n\n', 'C': '  demográfico, em função da localização das maiores \naglomerações  urbanas  e  continuidade  do  fluxo \ncampo-cidade.\n\n', 'D': '  territorial,  em  função  da  estrutura  de  organização \ne  planejamento  das  cidades  que  atravessam  as \nfronteiras nacionais.\n\n', 'E': ' econômico,  em  função  da  revolução  agrícola  que \ntransformou  o  campo  e  a  cidade  e  contribuiu  para \nfixação do homem ao lugar.\n\n'}","{'C': '  demográfico, em função da localização das maiores \naglomerações  urbanas  e  continuidade  do  fluxo \ncampo-cidade.\n\n'}",No,No,Yes,No,No,Yes,No,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,AZUL,"[gpt-3.5-turbo: {
    ""C"": ""  demográfico, em função da localização das maiores aglomerações urbanas e continuidade do fluxo campo-cidade.\\n\\n""
}]"
35,2013,"
Rua  Preciados,  seis  da  tarde.  Ao  longe,  a  massa humana que abarrota a Praça Puerta Del Sol, em Madri, se levanta. Um grupo de garotas, ao ver a cena, corre em direção à multidão. Milhares de pessoas fazem ressoar o slogan: “Que não, que não, que não nos representem”. Um garoto fala pelo megafone: “Demandamos submeter a referendo o resgate bancário”.

RODRÍGUEZ, O. Puerta Del Sol, o grande alto-falante. Brasil de Fato, São Paulo, 26 maio-1 jun. 2011(adaptado).
","
Em  2011,  o  acampamento  dos  Indignados  espanhóis expressou todo  o  descontentamento  político  da juventude europeia. Que proposta sintetiza o conjunto de reivindicações políticas destes jovens?
","{'A': '  Voto universal.\n', 'B': '  Democracia direta.\n', 'C': '  Pluralidade partidária.\n', 'D': '  Autonomia legislativa.\n', 'E': '  Imunidade parlamentar.\n\n'}",{'B': '  Democracia direta.\n'},No,No,Yes,No,No,Yes,No,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,AZUL,"[gpt-3.5-turbo: {
    ""B"": "" Democracia direta.""
}]"
