id,year,context,question,options,correct_answer,CE,DS,EK,IC,MR,TC,image,IU,ledor,figures,description,area,cor,system_answer
45,2012,"
The use of water increases according to the needs of the population in the world. However, unlike what one might imagine, the increase in water consumption exceeded twice the population growth during the 20th century.

TEIXEIRA, W. et al. Deciphering the Earth. São Paulo: Cia. Editora Nacional, 2009.
","
A socio-spatial strategy that can contribute to changing the logic of water use presented in the text is
","{'A': 'expansion of water reuse systems.\n', 'B': 'expansion of sprinkler irrigation in crops.\n', 'C': 'intensification of deforestation control.\n', 'D': 'adoption of traditional production techniques.\n', 'E': 'creation of tax incentives for organic product cultivation.\n\n\n'}",{'A': 'expansion of water reuse systems.\n'},No,No,No,No,No,Yes,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,WHITE,
46,2012,"
The toy cars can be of various types. Among them, there are the ones powered by a spring, in which a spring inside it is compressed when the child pulls the car back. When released, the car starts moving while the spring returns to its original shape.
","
The energy conversion process that occurs in the described car is also found in
","{'A': ' a dynamo.\n', 'B': ' an automobile brake.\n', 'C': ' a combustion engine.\n', 'D': ' a hydroelectric power plant.\n', 'E': ' a slingshot. \n\n'}",{'E': ' a slingshot. \n\n'},No,Yes,No,No,No,Yes,No,,,,,NATURAL SCIENCES AND THEIR TECHNOLOGIES,WHITE,
47,2012,"Pesticides are highly toxic environmental contaminants to living beings and generally have high environmental persistence. The search for new ways of eliminating pesticides has increased in recent years, since current techniques are economically expensive and palliative. The bioremediation of pesticides using microorganisms has proven to be a very promising technique for this purpose, due to its economic and environmental advantages.","To be used in this promising technique, a microorganism must be capable of","{'A': 'transfer the contaminant from the soil to the water.\n', 'B': 'absorb the contaminant without chemically altering it.\n', 'C': 'present a high mutation rate over generations.\n', 'D': 'stimulate the human immune system against the contaminant.\n', 'E': 'metabolize the contaminant, releasing less toxic or non-toxic byproducts.\n\n'}","{'E': 'metabolize the contaminant, releasing less toxic or non-toxic byproducts.\n\n'}",No,Yes,No,No,No,Yes,No,,,,,NATURAL SCIENCES AND THEIR TECHNOLOGIES,WHITE,
48,2012,"
Basic sanitation measures are fundamental in the process of promoting health and quality of life for the population. Often, the lack of sanitation is related to the emergence of various diseases. In this context, a patient arrives at an emergency room reporting that 30 days ago he had contact with flood waters. He also informs that in this location there is no sewage system and no drainage of rainwater, and that garbage collection is inadequate. He presents the following symptoms: fever, headache, and muscle aches.

Available at: http://portal.saude.gov.br. Accessed on: Feb 27, 2012 (adapted).
","
Relating the symptoms presented with the sanitary conditions of the location, there are indications that the patient has a case of
","{'A': 'diphtheria.\n', 'B': 'botulism.\n', 'C': 'tuberculosis.\n', 'D': 'leptospirosis.\n', 'E': 'meningococcal meningitis.\n\n'}",{'D': 'leptospirosis.\n'},No,Yes,Yes,No,No,Yes,No,,,,,NATURAL SCIENCES AND THEIR TECHNOLOGIES,WHITE,
49,2012,"
The label of an aerosol deodorant informs the consumer that the product contains in its composition the gases isobutane, butane, and propane, among other substances. In addition to this information, the label also states 'Does not contain CFC'. The following reactions, which occur in the stratosphere, justify the non-use of CFC (chlorofluorocarbon or Freon) in this deodorant:
I) ...","
The purpose of using the gases isobutane, butane, and propane in this aerosol is","{'A': 'replace CFC, as they do not react with ozone, serving as propellant gases in aerosols.\n', 'B': 'serve as propellants, because, as they are very reactive, they capture the existing Freon in the atmosphere, preventing the destruction of ozone.\n', 'C': 'react with the air, as they decompose spontaneously into carbon dioxide (CO2) and water (H2O), which do not attack the ozone.\n', 'D': 'prevent the destruction of ozone by CFC, as gaseous hydrocarbons react with UV radiation, releasing hydrogen (H2), which reacts with oxygen from the air (O2), forming water (H2O).\n', 'E': 'destroy CFC, as they react with UV radiation, releasing carbon (C), which reacts with oxygen from the air (O2), forming carbon dioxide (CO2), which is harmless to the ozone layer.\n\n'}","{'A': 'replace CFC, as they do not react with ozone, serving as propellant gases in aerosols.\n'}",Yes,Yes,Yes,Yes,No,No,No,,,,,NATURAL SCIENCES AND THEIR TECHNOLOGIES,WHITE,
50,2012,"
To reduce the accumulation of waste and the waste of materials of economic value and, thus, reduce the exploitation of natural resources, the international policy of the three Rs was adopted: Reduction, Reuse, and Recycling.
","
An example of recycling is the use of
","{'A': 'returnable glass bottles for beer or soda.\n', 'B': 'aluminum cans as material for making ingots.\n', 'C': 'supermarket plastic bags as household waste containers. \n', 'D': 'empty and clean plastic packaging to store other foods.\n', 'E': 'cut PET bottles into strips for making broom bristles.\n\n'}",{'B': 'aluminum cans as material for making ingots.\n'},No,No,Yes,No,No,No,No,,,,,NATURAL SCIENCES AND THEIR TECHNOLOGIES,WHITE,
51,2012,"
One of the environmental problems experienced by agriculture nowadays is soil compaction, due to the intense traffic of increasingly heavier machinery, reducing crop productivity.
","
One way to prevent the problem of soil compaction is to replace tractor tires with
","{'A': ' wide tires, reducing pressure on the soil.\n', 'B': ' narrow tires, reducing pressure on the soil.\n', 'C': ' wide tires, increasing pressure on the soil.\n', 'D': ' narrow tires, increasing pressure on the soil.\n', 'E': ' high tires, reducing pressure on the soil.\n\n'}","{'A': ' wide tires, reducing pressure on the soil.\n'}",No,Yes,No,No,No,No,No,,,,,NATURAL SCIENCES AND THEIR TECHNOLOGIES,WHITE,
52,2012,"
The transgenic corn is produced from the manipulation of the original corn, with the transfer, to this one, of a gene of interest taken from another organism of a different species.
","
The characteristic of interest will be manifested as a result
","{'A': 'of DNA increment from the duplication of the transferred gene.\n', 'B': 'of transcription of the transfer RNA from the transferred gene.\n', 'C': 'of expression of proteins synthesized from non-hybridized DNA.\n', 'D': 'of carbohydrate synthesis from the activation of the original corn DNA.\n', 'E': 'of translation of messenger RNA synthesized from recombinant DNA.\n\n\n'}",{'E': 'of translation of messenger RNA synthesized from recombinant DNA.\n\n\n'},No,Yes,Yes,No,No,Yes,No,,,,,NATURAL SCIENCES AND THEIR TECHNOLOGIES,WHITE,
53,2012,"
The world's food production could be reduced to 40% of the current level without the application of control over agricultural pests. On the other hand, the frequent use of pesticides can cause contamination in soils, surface and groundwater, atmosphere, and food. Biopesticides, such as pyrethrin and coronopilin, have been an alternative in reducing the economic, social, and environmental damages caused by pesticides.

Pyrethrin

Coronopilin

","
Identify the organic functions present simultaneously in the structures of the two biopesticides presented:
","{'A': 'Ether and ester.\n', 'B': 'Ketone and ester.\n', 'C': 'Alcohol and ketone.\n', 'D': 'Aldehyde and ketone.\n', 'E': 'Ether and carboxylic acid.\n\n'}",{'B': 'Ketone and ester.\n'},No,Yes,Yes,Yes,No,Yes,Yes,,,,,NATURAL SCIENCES AND THEIR TECHNOLOGIES,WHITE,
54,2012,"
The efficiency of light bulbs can be compared using the linear ratio between the amount of light produced and the consumption. The amount of light is measured by luminous flux, whose unit is the lumen (lm). Consumption is related to the electrical power of the bulb, which is measured in watts (W). For example, a 40 W incandescent bulb emits about 600 lm, while a 40 W fluorescent bulb emits about 3,000 lm.

Available at: http://tecnologia.terra.com.br. Accessed on: Feb 29, 2012 (adapted).
","
The efficiency of a 40 W incandescent bulb is
","{'A': 'greater than that of an 8 W fluorescent bulb, which produces less light.\n', 'B': 'greater than that of a 40 W fluorescent bulb, which produces less light.\n', 'C': 'less than that of an 8 W fluorescent bulb, which produces the same amount of light.\n', 'D': 'less than that of a 40 W fluorescent bulb, as it consumes more energy.\n', 'E': 'equal to that of a 40 W fluorescent bulb, which consumes the same amount of energy. \n\n'}","{'C': 'less than that of an 8 W fluorescent bulb, which produces the same amount of light.\n'}",No,No,No,No,Yes,No,No,,,,,NATURAL SCIENCES AND THEIR TECHNOLOGIES,WHITE,
