,area,year,context,question,options,correct_answer,bloom_level,difficult_level,relevance,adherence,grammar,answerability,correctness,feedback,rouge,bleu,system_answer,model
280,Matemática e suas Tecnologias,2013,"Uma fábrica de fórmicas produz placas quadradas de lados de medida igual a y centímetros. Essas placas são vendidas em caixas com N unidades e, na caixa, é especificada a área máxima S que pode ser coberta pelas N placas.",Qual é a fórmula da área de um quadrado?,"{'A': 'A = L + L', 'B': 'A = L x L', 'C': 'A = 2 x L', 'D': 'A = L / 2', 'E': 'A = L^2'}",{'B': 'A = L x L'},Remember,Beginner,5.0,4,5,5,5,"A questão é altamente relevante para o contexto de Matemática e suas Tecnologias, abordando a fórmula da área de um quadrado. O nível de Bloom 'Remember' e a dificuldade 'Beginner' estão adequados para a pergunta. A gramática da questão está correta, apresentando informações claras e concisas. A questão fornece informações suficientes para chegar à resposta correta. A opção marcada como correta ('A = L x L') está correta de acordo com a fórmula da área de um quadrado.","Score(precision=0.2222222222222222, recall=0.045454545454545456, fmeasure=0.07547169811320754)",4.748533197901378e-233,{'B': 'A = L x L'},gpt-3.5-turbo
281,Matemática e suas Tecnologias,2013,"Uma fábrica de fórmicas produz placas quadradas de lados de medida igual a y centímetros. Essas placas são vendidas em caixas com N unidades e, na caixa, é especificada a área máxima S que pode ser coberta pelas N placas.","Se um quadrado tem lado de medida 5 cm, qual é a sua área?","{'A': '10 cm²', 'B': '15 cm²', 'C': '20 cm²', 'D': '25 cm²', 'E': '30 cm²'}",{'C': '20 cm²'},Apply,Intermediate,5.0,4,5,5,5,"A questão é altamente relevante para o contexto de Matemática e suas Tecnologias, pois está diretamente relacionada ao cálculo de área de um quadrado. O nível de Bloom 'Apply' e o nível de dificuldade 'Intermediate' estão adequados, pois requer a aplicação do conhecimento matemático para resolver o problema. A questão está bem formulada gramaticalmente, apresentando clareza e concisão. Fornece informações suficientes para que o aluno possa chegar à resposta correta. A opção correta está devidamente marcada como '20 cm²', sendo a resposta correta para a pergunta apresentada.","Score(precision=0.38461538461538464, recall=0.11363636363636363, fmeasure=0.17543859649122806)",8.966490064232537e-156,{'D': '25 cm²'},gpt-3.5-turbo
282,Matemática e suas Tecnologias,2013,"Uma fábrica de fórmicas produz placas quadradas de lados de medida igual a y centímetros. Essas placas são vendidas em caixas com N unidades e, na caixa, é especificada a área máxima S que pode ser coberta pelas N placas.",Qual é a área máxima que 4 placas quadradas de lado y podem cobrir?,"{'A': '4y²', 'B': '2y²', 'C': '3y²', 'D': 'y²', 'E': '16y²'}",{'E': '16y²'},Evaluate,Advanced,5.0,4,5,5,5,"A questão é altamente relevante, pois está claramente relacionada ao contexto fornecido sobre placas quadradas e área máxima. Quanto à aderência, o nível de Bloom 'Evaluate' e a dificuldade 'Advanced' estão adequados para a pergunta. A gramática da questão está correta. A resposta correta é claramente identificada e fornece informações suficientes para chegar a ela. A opção correta 'E: 16y²' está corretamente marcada.","Score(precision=0.42857142857142855, recall=0.13636363636363635, fmeasure=0.20689655172413793)",8.124734508934967e-79,{'E': '16y²'},gpt-3.5-turbo
283,MATEMÁTICA E SUAS TECNOLOGIAS,2013,O contribuinte que vende mais de R$ 20 mil de ações em Bolsa de Valores em um mês deverá pagar Imposto de Renda. O pagamento para a Receita Federal consistirá em 15% do lucro obtido com a venda das ações.,"Se um investidor vendeu R$ 30.000 em ações e obteve um lucro de R$ 5.000 com essa venda, quanto ele deverá pagar de Imposto de Renda sobre essa operação?","{'A': 'R$ 500', 'B': 'R$ 750', 'C': 'R$ 1.000', 'D': 'R$ 1.500', 'E': 'R$ 2.000'}",{'B': 'R$ 750'},Apply,Beginner,5.0,5,5,5,5,"A questão apresenta alta qualidade em todos os aspectos avaliados. 
- Relevance: A pergunta está diretamente relacionada ao contexto apresentado sobre Imposto de Renda sobre venda de ações. 
- Adherence: O nível de Bloom 'Apply' e a dificuldade 'Beginner' estão adequados para a situação apresentada. 
- Grammar: A questão está bem formulada e gramaticalmente correta. 
- Answerability: São fornecidas informações claras o suficiente para que o aluno possa chegar à resposta correta. 
- Correctness: A resposta correta está de acordo com as informações fornecidas no enunciado.","Score(precision=0.30303030303030304, recall=0.23255813953488372, fmeasure=0.2631578947368421)",4.6841030817142815e-155,{'C': 'R$ 1.000'},gpt-3.5-turbo
284,MATEMÁTICA E SUAS TECNOLOGIAS,2013,O contribuinte que vende mais de R$ 20 mil de ações em Bolsa de Valores em um mês deverá pagar Imposto de Renda. O pagamento para a Receita Federal consistirá em 15% do lucro obtido com a venda das ações.,"Qual é a porcentagem do lucro obtido com a venda das ações que será destinada ao pagamento do Imposto de Renda, de acordo com o contexto apresentado?","{'A': '10%', 'B': '12%', 'C': '15%', 'D': '18%', 'E': '20%'}",{'C': '15%'},Understand,Intermediate,5.0,5,5,5,5,"A questão de múltipla escolha é altamente relevante, pois está diretamente relacionada ao contexto apresentado sobre o pagamento do Imposto de Renda na venda de ações. O nível de Bloom e a dificuldade estão apropriados, considerando a compreensão necessária para responder à pergunta. A gramática da questão está correta e fornece informações claras o suficiente para responder. A opção correta está devidamente indicada e corresponde à porcentagem correta mencionada no contexto.","Score(precision=0.37037037037037035, recall=0.23255813953488372, fmeasure=0.2857142857142857)",0.16137534237025505,{'C': '15%'},gpt-3.5-turbo
285,MATEMÁTICA E SUAS TECNOLOGIAS,2013,O contribuinte que vende mais de R$ 20 mil de ações em Bolsa de Valores em um mês deverá pagar Imposto de Renda. O pagamento para a Receita Federal consistirá em 15% do lucro obtido com a venda das ações.,"Se um investidor vendeu R$ 25.000 em ações e obteve um prejuízo de R$ 2.000 com essa venda, ele precisará pagar Imposto de Renda?","{'A': 'Sim, R$ 300', 'B': 'Sim, R$ 150', 'C': 'Não, pois teve prejuízo', 'D': 'Sim, R$ 50', 'E': 'Não, pois o valor vendido foi inferior a R$ 30.000'}","{'C': 'Não, pois teve prejuízo'}",Evaluate,Advanced,5.0,5,5,5,5,"A questão de múltipla escolha é altamente relevante, pois está diretamente relacionada ao contexto apresentado sobre Imposto de Renda sobre a venda de ações. O nível de Bloom 'Evaluate' e a dificuldade 'Advanced' estão apropriados para a pergunta. A gramática da questão está correta e clara. A questão fornece informações suficientes para que o aluno possa responder corretamente. A opção marcada como correta está de acordo com a informação fornecida no enunciado. Excelente qualidade geral da questão de múltipla escolha.","Score(precision=0.2857142857142857, recall=0.18604651162790697, fmeasure=0.22535211267605632)",1.3616232380238558e-78,"{'E': 'Não, pois o valor vendido foi inferior a R$ 30.000'}",gpt-3.5-turbo
286,MATEMÁTICA E SUAS TECNOLOGIAS,2013,"Para se construir um contrapiso, é comum, na constituição do concreto, se utilizar cimento, areia e brita, na seguinte proporção: 1 parte de cimento, 4 partes de areia e 2 partes de brita. Para construir o contrapiso de uma garagem, uma construtora encomendou um caminhão betoneira com 14 m³ de concreto.","Quantos metros cúbicos de cimento são necessários para construir o contrapiso da garagem, seguindo a proporção dada?","{'A': '1 m³', 'B': '2 m³', 'C': '3 m³', 'D': '4 m³', 'E': '5 m³'}",{'B': '2 m³'},Apply,Beginner,5.0,5,5,5,5,"A questão apresenta alta qualidade em todas as métricas avaliadas. A relevância é máxima, pois a pergunta está diretamente relacionada ao contexto fornecido. O nível de Bloom (Apply) e a dificuldade (Beginner) estão apropriados para a questão. A gramática da questão está correta e clara. A resposta é facilmente identificável e a opção correta está corretamente marcada. Todas as informações necessárias para responder à pergunta estão presentes no enunciado.","Score(precision=0.38095238095238093, recall=0.1509433962264151, fmeasure=0.21621621621621623)",3.677749145711652e-79,{'D': '4 m³'},gpt-3.5-turbo
287,MATEMÁTICA E SUAS TECNOLOGIAS,2013,"Para se construir um contrapiso, é comum, na constituição do concreto, se utilizar cimento, areia e brita, na seguinte proporção: 1 parte de cimento, 4 partes de areia e 2 partes de brita. Para construir o contrapiso de uma garagem, uma construtora encomendou um caminhão betoneira com 14 m³ de concreto.",Qual a proporção de areia em relação à brita para a construção do contrapiso?,"{'A': '1:2', 'B': '2:1', 'C': '2:4', 'D': '4:2', 'E': '1:4'}",{'C': '2:4'},Understand,Intermediate,5.0,4,5,5,5,"A questão apresenta alta relevância, pois está diretamente relacionada ao contexto descrito. Quanto à aderência, o nível de Bloom e a dificuldade estão adequados considerando a informação fornecida. A gramática da questão está correta. A resposta é clara e fornece informações suficientes para chegar à resposta correta. A opção marcada como correta está correta de acordo com a descrição do contexto.","Score(precision=0.5, recall=0.1509433962264151, fmeasure=0.2318840579710145)",3.80326344116064e-156,{'E': '1:4'},gpt-3.5-turbo
288,MATEMÁTICA E SUAS TECNOLOGIAS,2013,"Para se construir um contrapiso, é comum, na constituição do concreto, se utilizar cimento, areia e brita, na seguinte proporção: 1 parte de cimento, 4 partes de areia e 2 partes de brita. Para construir o contrapiso de uma garagem, uma construtora encomendou um caminhão betoneira com 14 m³ de concreto.","Se a construtora deseja aumentar a quantidade de concreto para 20 m³, quantas partes de brita serão necessárias?","{'A': '4 partes', 'B': '6 partes', 'C': '8 partes', 'D': '10 partes', 'E': '12 partes'}",{'C': '8 partes'},Apply,Intermediate,5.0,4,5,5,5,"A questão é altamente relevante, pois está diretamente relacionada ao contexto apresentado sobre a construção de um contrapiso. O nível de Bloom 'Apply' e a dificuldade 'Intermediate' são apropriados para a pergunta. A gramática da questão está correta, apresentando uma estrutura clara e concisa. A questão fornece informações suficientes para que o aluno possa chegar à resposta correta. A opção marcada como correta ('8 partes') está correta de acordo com o contexto apresentado.","Score(precision=0.3, recall=0.11320754716981132, fmeasure=0.1643835616438356)",8.06399605725831e-156,{'C': '8 partes'},gpt-3.5-turbo
289,MATEMÁTICA E SUAS TECNOLOGIAS,2013,"Para aumentar as vendas no início do ano, uma loja de departamentos remarcou os preços de seus produtos 20% abaixo do preço original. Quando chegam ao caixa, os clientes que possuem o cartão fidelidade da loja têm direito a um desconto adicional de 10% sobre o valor total de suas compras.","Se um produto custava R$ 100,00, qual será o preço final para um cliente com cartão fidelidade?","{'A': 'R$ 70,00', 'B': 'R$ 80,00', 'C': 'R$ 81,00', 'D': 'R$ 82,00', 'E': 'R$ 90,00'}","{'D': 'R$ 82,00'}",Apply,Beginner,5.0,4,5,5,5,"A questão é altamente relevante, pois está diretamente relacionada ao contexto apresentado. Quanto à aderência, o nível de Bloom 'Apply' e a dificuldade 'Beginner' estão corretamente atribuídos, pois a pergunta requer a aplicação de conhecimentos matemáticos básicos. A gramática da questão está correta. A questão fornece informações claras o suficiente para chegar à resposta correta. A opção marcada como correta ('R$ 82,00') está correta de acordo com o enunciado.","Score(precision=0.35, recall=0.125, fmeasure=0.18421052631578946)",1.717204932351904e-232,"{'A': 'R$ 81,00'}",gpt-3.5-turbo
290,MATEMÁTICA E SUAS TECNOLOGIAS,2013,"Para aumentar as vendas no início do ano, uma loja de departamentos remarcou os preços de seus produtos 20% abaixo do preço original. Quando chegam ao caixa, os clientes que possuem o cartão fidelidade da loja têm direito a um desconto adicional de 10% sobre o valor total de suas compras.",Qual é a porcentagem total de desconto que um cliente com cartão fidelidade recebe ao comprar um produto remarcado?,"{'A': '25%', 'B': '28%', 'C': '30%', 'D': '32%', 'E': '35%'}",{'C': '30%'},Understand,Intermediate,5.0,4,5,5,5,"A questão é altamente relevante, pois está diretamente relacionada ao contexto apresentado. Quanto à aderência, o nível de Bloom 'Understand' e a dificuldade 'Intermediate' estão adequados para a pergunta proposta. A gramática da questão está correta e clara. A resposta é facilmente identificável e fornece informações suficientes para chegar à resposta correta. A opção marcada como correta ('30%') está correta de acordo com o enunciado.","Score(precision=0.3157894736842105, recall=0.10714285714285714, fmeasure=0.16)",1.3259906982406806e-155,{'C': '30%'},gpt-3.5-turbo
